Id,Weekly_Sales
1_22_2012-11-23,308653434875019584
1_22_2012-11-30,308653510121716608
1_22_2012-12-07,308653343954224576
1_22_2012-12-14,308653343954224576
1_22_2012-12-21,308653343954224576
1_22_2012-12-28,308653268707527552
1_22_2013-01-04,308655171796637120
1_22_2013-01-11,308655171796637120
1_22_2013-01-18,308655171796637120
1_22_2013-01-25,308655171796637120
1_22_2013-02-01,308655005629145024
1_22_2013-02-08,308654930382448000
1_22_2013-02-15,308655005629145024
1_22_2013-02-22,308655005629145024
1_22_2013-03-01,308654839461652992
1_22_2013-03-08,308654839461652992
1_22_2013-03-15,308654839461652992
1_22_2013-03-22,308654839461652992
1_22_2013-03-29,308654839461652992
1_22_2013-04-05,308654673294160960
1_22_2013-04-12,308654673294160960
1_22_2013-04-19,308654673294160960
1_22_2013-04-26,308654673294160960
1_22_2013-05-03,308654507126668928
1_22_2013-05-10,308654507126668928
1_22_2013-05-17,308654507126668928
1_22_2013-05-24,308654507126668928
1_22_2013-05-31,308654507126668928
1_22_2013-06-07,308654340959176832
1_22_2013-06-14,308654340959176832
1_22_2013-06-21,308654340959176832
1_22_2013-06-28,308654340959176832
1_22_2013-07-05,308654174791684800
1_22_2013-07-12,308654174791684800
1_22_2013-07-19,308654174791684800
1_22_2013-07-26,308654174791684800
1_23_2012-11-02,308656255124999232
1_23_2012-11-09,308656255124999232
1_23_2012-11-16,308656255124999232
1_23_2012-11-23,308656179878302208
1_23_2012-11-30,308656255124999232
1_23_2012-12-07,308656088957507200
1_23_2012-12-14,308656088957507200
1_23_2012-12-21,308656088957507200
1_23_2012-12-28,308656013710810176
1_23_2013-01-04,308657916799919744
1_23_2013-01-11,308657916799919744
1_23_2013-01-18,308657916799919744
1_23_2013-01-25,308657916799919744
1_23_2013-02-01,308657750632427648
1_23_2013-02-08,308657675385730624
1_23_2013-02-15,308657750632427648
1_23_2013-02-22,308657750632427648
1_23_2013-03-01,308657584464935616
1_23_2013-03-08,308657584464935616
1_23_2013-03-15,308657584464935616
1_23_2013-03-22,308657584464935616
1_23_2013-03-29,308657584464935616
1_23_2013-04-05,308657418297443584
1_23_2013-04-12,308657418297443584
1_23_2013-04-19,308657418297443584
1_23_2013-04-26,308657418297443584
1_23_2013-05-03,308657252129951552
1_23_2013-05-10,308657252129951552
1_23_2013-05-17,308657252129951552
1_23_2013-05-24,308657252129951552
1_23_2013-05-31,308657252129951552
1_23_2013-06-07,308657085962459456
1_23_2013-06-14,308657085962459456
1_23_2013-06-21,308657085962459456
1_23_2013-06-28,308657085962459456
1_23_2013-07-05,308656919794967424
1_23_2013-07-12,308656919794967424
1_23_2013-07-19,308656919794967424
1_23_2013-07-26,308656919794967424
1_24_2012-11-02,308659000128281856
1_24_2012-11-09,308659000128281856
1_24_2012-11-16,308659000128281856
1_24_2012-11-23,308658924881584832
1_24_2012-11-30,308659000128281856
1_24_2012-12-07,308658833960789824
1_24_2012-12-14,308658833960789824
1_24_2012-12-21,308658833960789824
1_24_2012-12-28,308658758714092800
1_24_2013-01-04,308660661803202368
1_24_2013-01-11,308660661803202368
1_24_2013-01-18,308660661803202368
1_24_2013-01-25,308660661803202368
1_24_2013-02-01,308660495635710272
1_24_2013-02-08,308660420389013248
1_24_2013-02-15,308660495635710272
1_24_2013-02-22,308660495635710272
1_24_2013-03-01,308660329468218240
1_24_2013-03-08,308660329468218240
1_24_2013-03-15,308660329468218240
1_24_2013-03-22,308660329468218240
1_24_2013-03-29,308660329468218240
1_24_2013-04-05,308660163300726208
1_24_2013-04-12,308660163300726208
1_24_2013-04-19,308660163300726208
1_24_2013-04-26,308660163300726208
1_24_2013-05-03,308659997133234176
1_24_2013-05-10,308659997133234176
1_24_2013-05-17,308659997133234176
1_24_2013-05-24,308659997133234176
1_24_2013-05-31,308659997133234176
1_24_2013-06-07,308659830965742080
1_24_2013-06-14,308659830965742080
1_24_2013-06-21,308659830965742080
1_24_2013-06-28,308659830965742080
1_24_2013-07-05,308659664798250048
1_24_2013-07-12,308659664798250048
1_24_2013-07-19,308659664798250048
1_24_2013-07-26,308659664798250048
1_25_2012-11-02,308661745131564416
1_25_2012-11-09,308661745131564416
1_25_2012-11-16,308661745131564416
1_25_2012-11-23,308661669884867392
1_25_2012-11-30,308661745131564416
1_25_2012-12-07,308661578964072384
1_25_2012-12-14,308661578964072384
1_25_2012-12-21,308661578964072384
1_25_2012-12-28,308661503717375360
1_25_2013-01-04,308663406806484928
1_25_2013-01-11,308663406806484928
1_25_2013-01-18,308663406806484928
1_25_2013-01-25,308663406806484928
1_25_2013-02-01,308663240638992832
1_25_2013-02-08,308663165392295808
1_25_2013-02-15,308663240638992832
1_25_2013-02-22,308663240638992832
1_25_2013-03-01,308663074471500800
1_25_2013-03-08,308663074471500800
1_25_2013-03-15,308663074471500800
1_25_2013-03-22,308663074471500800
1_25_2013-03-29,308663074471500800
1_25_2013-04-05,308662908304008768
1_25_2013-04-12,308662908304008768
1_25_2013-04-19,308662908304008768
1_25_2013-04-26,308662908304008768
1_25_2013-05-03,308662742136516736
1_25_2013-05-10,308662742136516736
1_25_2013-05-17,308662742136516736
1_25_2013-05-24,308662742136516736
1_25_2013-05-31,308662742136516736
1_25_2013-06-07,308662575969024640
1_25_2013-06-14,308662575969024640
1_25_2013-06-21,308662575969024640
1_25_2013-06-28,308662575969024640
1_25_2013-07-05,308662409801532608
1_25_2013-07-12,308662409801532608
1_25_2013-07-19,308662409801532608
1_25_2013-07-26,308662409801532608
1_26_2012-11-02,308664490134847040
1_26_2012-11-09,308664490134847040
1_26_2012-11-16,308664490134847040
1_26_2012-11-23,308664414888150016
1_26_2012-11-30,308664490134847040
1_26_2012-12-07,308664323967355008
1_26_2012-12-14,308664323967355008
1_26_2012-12-21,308664323967355008
1_26_2012-12-28,308664248720657984
1_26_2013-01-04,308666151809767552
1_26_2013-01-11,308666151809767552
1_26_2013-01-18,308666151809767552
1_26_2013-01-25,308666151809767552
1_26_2013-02-01,308665985642275456
1_26_2013-02-08,308665910395578432
1_26_2013-02-15,308665985642275456
1_26_2013-02-22,308665985642275456
1_26_2013-03-01,308665819474783424
1_26_2013-03-08,308665819474783424
1_26_2013-03-15,308665819474783424
1_26_2013-03-22,308665819474783424
1_26_2013-03-29,308665819474783424
1_26_2013-04-05,308665653307291392
1_26_2013-04-12,308665653307291392
1_26_2013-04-19,308665653307291392
1_26_2013-04-26,308665653307291392
1_26_2013-05-03,308665487139799360
1_26_2013-05-10,308665487139799360
1_26_2013-05-17,308665487139799360
1_26_2013-05-24,308665487139799360
1_26_2013-05-31,308665487139799360
1_26_2013-06-07,308665320972307264
1_26_2013-06-14,308665320972307264
1_26_2013-06-21,308665320972307264
1_26_2013-06-28,308665320972307264
1_26_2013-07-05,308665154804815232
1_26_2013-07-12,308665154804815232
1_26_2013-07-19,308665154804815232
1_26_2013-07-26,308665154804815232
1_27_2012-11-02,308667235138129664
1_27_2012-11-09,308667235138129664
1_27_2012-11-16,308667235138129664
1_27_2012-11-23,308667159891432640
1_27_2012-11-30,308667235138129664
1_27_2012-12-07,308667068970637632
1_27_2012-12-14,308667068970637632
1_27_2012-12-21,308667068970637632
1_27_2012-12-28,308666993723940608
1_27_2013-01-04,308668896813050176
1_27_2013-01-11,308668896813050176
1_27_2013-01-18,308668896813050176
1_27_2013-01-25,308668896813050176
1_27_2013-02-01,308668730645558080
1_27_2013-02-08,308668655398861056
1_27_2013-02-15,308668730645558080
1_27_2013-02-22,308668730645558080
1_27_2013-03-01,308668564478066048
1_27_2013-03-08,308668564478066048
1_27_2013-03-15,308668564478066048
1_27_2013-03-22,308668564478066048
1_27_2013-03-29,308668564478066048
1_27_2013-04-05,308668398310574016
1_27_2013-04-12,308668398310574016
1_27_2013-04-19,308668398310574016
1_27_2013-04-26,308668398310574016
1_27_2013-05-03,308668232143081984
1_27_2013-05-10,308668232143081984
1_27_2013-05-17,308668232143081984
1_27_2013-05-24,308668232143081984
1_27_2013-05-31,308668232143081984
1_27_2013-06-07,308668065975589888
1_27_2013-06-14,308668065975589888
1_27_2013-06-21,308668065975589888
1_27_2013-06-28,308668065975589888
1_27_2013-07-05,308667899808097856
1_27_2013-07-12,308667899808097856
1_27_2013-07-19,308667899808097856
1_27_2013-07-26,308667899808097856
1_28_2012-11-02,308669980141412288
1_28_2012-11-09,308669980141412288
1_28_2012-11-16,308669980141412288
1_28_2012-11-23,308669904894715264
1_28_2012-11-30,308669980141412288
1_28_2012-12-07,308669813973920256
1_28_2012-12-14,308669813973920256
1_28_2012-12-21,308669813973920256
1_28_2012-12-28,308669738727223232
1_28_2013-01-04,308671641816332800
1_28_2013-01-11,308671641816332800
1_28_2013-01-18,308671641816332800
1_28_2013-01-25,308671641816332800
1_28_2013-02-01,308671475648840704
1_28_2013-02-08,308671400402143680
1_28_2013-02-15,308671475648840704
1_28_2013-02-22,308671475648840704
1_28_2013-03-01,308671309481348672
1_28_2013-03-08,308671309481348672
1_28_2013-03-15,308671309481348672
1_28_2013-03-22,308671309481348672
1_28_2013-03-29,308671309481348672
1_28_2013-04-05,308671143313856640
1_28_2013-04-12,308671143313856640
1_28_2013-04-19,308671143313856640
1_28_2013-04-26,308671143313856640
1_28_2013-05-03,308670977146364608
1_28_2013-05-10,308670977146364608
1_28_2013-05-17,308670977146364608
1_28_2013-05-24,308670977146364608
1_28_2013-05-31,308670977146364608
1_28_2013-06-07,308670810978872512
1_28_2013-06-14,308670810978872512
1_28_2013-06-21,308670810978872512
1_28_2013-06-28,308670810978872512
1_28_2013-07-05,308670644811380480
1_28_2013-07-12,308670644811380480
1_28_2013-07-19,308670644811380480
1_28_2013-07-26,308670644811380480
1_29_2012-11-02,308672725144694848
1_29_2012-11-09,308672725144694848
1_29_2012-11-16,308672725144694848
1_29_2012-11-23,308672649897997824
1_29_2012-11-30,308672725144694848
1_29_2012-12-07,308672558977202816
1_29_2012-12-14,308672558977202816
1_29_2012-12-21,308672558977202816
1_29_2012-12-28,308672483730505792
1_29_2013-01-04,308674386819615360
1_29_2013-01-11,308674386819615360
1_29_2013-01-18,308674386819615360
1_29_2013-01-25,308674386819615360
1_29_2013-02-01,308674220652123264
1_29_2013-02-08,308674145405426240
1_29_2013-02-15,308674220652123264
1_29_2013-02-22,308674220652123264
1_29_2013-03-01,308674054484631232
1_29_2013-03-08,308674054484631232
1_29_2013-03-15,308674054484631232
1_29_2013-03-22,308674054484631232
1_29_2013-03-29,308674054484631232
1_29_2013-04-05,308673888317139200
1_29_2013-04-12,308673888317139200
1_29_2013-04-19,308673888317139200
1_29_2013-04-26,308673888317139200
1_29_2013-05-03,308673722149647168
1_29_2013-05-10,308673722149647168
1_29_2013-05-17,308673722149647168
1_29_2013-05-24,308673722149647168
1_29_2013-05-31,308673722149647168
1_29_2013-06-07,308673555982155072
1_29_2013-06-14,308673555982155072
1_29_2013-06-21,308673555982155072
1_29_2013-06-28,308673555982155072
1_29_2013-07-05,308673389814663040
1_29_2013-07-12,308673389814663040
1_29_2013-07-19,308673389814663040
1_29_2013-07-26,308673389814663040
1_30_2012-11-02,308675470147977472
1_30_2012-11-09,308675470147977472
1_30_2012-11-16,308675470147977472
1_30_2012-11-23,308675394901280448
1_30_2012-11-30,308675470147977472
1_30_2012-12-07,308675303980485440
1_30_2012-12-14,308675303980485440
1_30_2012-12-21,308675303980485440
1_30_2012-12-28,308675228733788416
1_30_2013-01-04,308677131822897984
1_30_2013-01-11,308677131822897984
1_30_2013-01-18,308677131822897984
1_30_2013-01-25,308677131822897984
1_30_2013-02-01,308676965655405888
1_30_2013-02-08,308676890408708864
1_30_2013-02-15,308676965655405888
1_30_2013-02-22,308676965655405888
1_30_2013-03-01,308676799487913856
1_30_2013-03-08,308676799487913856
1_30_2013-03-15,308676799487913856
1_30_2013-03-22,308676799487913856
1_30_2013-03-29,308676799487913856
1_30_2013-04-05,308676633320421824
1_30_2013-04-12,308676633320421824
1_30_2013-04-19,308676633320421824
1_30_2013-04-26,308676633320421824
1_30_2013-05-03,308676467152929792
1_30_2013-05-10,308676467152929792
1_30_2013-05-17,308676467152929792
1_30_2013-05-24,308676467152929792
1_30_2013-05-31,308676467152929792
1_30_2013-06-07,308676300985437696
1_30_2013-06-14,308676300985437696
1_30_2013-06-21,308676300985437696
1_30_2013-06-28,308676300985437696
1_30_2013-07-05,308676134817945664
1_30_2013-07-12,308676134817945664
1_30_2013-07-19,308676134817945664
1_30_2013-07-26,308676134817945664
1_31_2012-11-02,308678215151260096
1_31_2012-11-09,308678215151260096
1_31_2012-11-16,308678215151260096
1_31_2012-11-23,308678139904563072
1_31_2012-11-30,308678215151260096
1_31_2012-12-07,308678048983768064
1_31_2012-12-14,308678048983768064
1_31_2012-12-21,308678048983768064
1_31_2012-12-28,308677973737071040
1_31_2013-01-04,308679876826180608
1_31_2013-01-11,308679876826180608
1_31_2013-01-18,308679876826180608
1_31_2013-01-25,308679876826180608
1_31_2013-02-01,308679710658688512
1_31_2013-02-08,308679635411991488
1_31_2013-02-15,308679710658688512
1_31_2013-02-22,308679710658688512
1_31_2013-03-01,308679544491196480
1_31_2013-03-08,308679544491196480
1_31_2013-03-15,308679544491196480
1_31_2013-03-22,308679544491196480
1_31_2013-03-29,308679544491196480
1_31_2013-04-05,308679378323704448
1_31_2013-04-12,308679378323704448
1_31_2013-04-19,308679378323704448
1_31_2013-04-26,308679378323704448
1_31_2013-05-03,308679212156212416
1_31_2013-05-10,308679212156212416
1_31_2013-05-17,308679212156212416
1_31_2013-05-24,308679212156212416
1_31_2013-05-31,308679212156212416
1_31_2013-06-07,308679045988720320
1_31_2013-06-14,308679045988720320
1_31_2013-06-21,308679045988720320
1_31_2013-06-28,308679045988720320
1_31_2013-07-05,308678879821228288
1_31_2013-07-12,308678879821228288
1_31_2013-07-19,308678879821228288
1_31_2013-07-26,308678879821228288
1_32_2012-11-02,308680960154542656
1_32_2012-11-09,308680960154542656
1_32_2012-11-16,308680960154542656
1_32_2012-11-23,308680884907845632
1_32_2012-11-30,308680960154542656
1_32_2012-12-07,308680793987050624
1_32_2012-12-14,308680793987050624
1_32_2012-12-21,308680793987050624
1_32_2012-12-28,308680718740353600
1_32_2013-01-04,308682621829463168
1_32_2013-01-11,308682621829463168
1_32_2013-01-18,308682621829463168
1_32_2013-01-25,308682621829463168
1_32_2013-02-01,308682455661971072
1_32_2013-02-08,308682380415274048
1_32_2013-02-15,308682455661971072
1_32_2013-02-22,308682455661971072
1_32_2013-03-01,308682289494479040
1_32_2013-03-08,308682289494479040
1_32_2013-03-15,308682289494479040
1_32_2013-03-22,308682289494479040
1_32_2013-03-29,308682289494479040
1_32_2013-04-05,308682123326987008
1_32_2013-04-12,308682123326987008
1_32_2013-04-19,308682123326987008
1_32_2013-04-26,308682123326987008
1_32_2013-05-03,308681957159494976
1_32_2013-05-10,308681957159494976
1_32_2013-05-17,308681957159494976
1_32_2013-05-24,308681957159494976
1_32_2013-05-31,308681957159494976
1_32_2013-06-07,308681790992002880
1_32_2013-06-14,308681790992002880
1_32_2013-06-21,308681790992002880
1_32_2013-06-28,308681790992002880
1_32_2013-07-05,308681624824510848
1_32_2013-07-12,308681624824510848
1_32_2013-07-19,308681624824510848
1_32_2013-07-26,308681624824510848
1_33_2012-11-02,308683705157825280
1_33_2012-11-09,308683705157825280
1_33_2012-11-16,308683705157825280
1_33_2012-11-23,308683629911128256
1_33_2012-11-30,308683705157825280
1_33_2012-12-07,308683538990333248
1_33_2012-12-14,308683538990333248
1_33_2012-12-21,308683538990333248
1_33_2012-12-28,308683463743636224
1_33_2013-01-04,308685366832745792
1_33_2013-01-11,308685366832745792
1_33_2013-01-18,308685366832745792
1_33_2013-01-25,308685366832745792
1_33_2013-02-01,308685200665253696
1_33_2013-02-08,308685125418556672
1_33_2013-02-15,308685200665253696
1_33_2013-02-22,308685200665253696
1_33_2013-03-01,308685034497761664
1_33_2013-03-08,308685034497761664
1_33_2013-03-15,308685034497761664
1_33_2013-03-22,308685034497761664
1_33_2013-03-29,308685034497761664
1_33_2013-04-05,308684868330269632
1_33_2013-04-12,308684868330269632
1_33_2013-04-19,308684868330269632
1_33_2013-04-26,308684868330269632
1_33_2013-05-03,308684702162777600
1_33_2013-05-10,308684702162777600
1_33_2013-05-17,308684702162777600
1_33_2013-05-24,308684702162777600
1_33_2013-05-31,308684702162777600
1_33_2013-06-07,308684535995285504
1_33_2013-06-14,308684535995285504
1_33_2013-06-21,308684535995285504
1_33_2013-06-28,308684535995285504
1_33_2013-07-05,308684369827793472
1_33_2013-07-12,308684369827793472
1_33_2013-07-19,308684369827793472
1_33_2013-07-26,308684369827793472
1_34_2012-11-02,308686450161107904
1_34_2012-11-09,308686450161107904
1_34_2012-11-16,308686450161107904
1_34_2012-11-23,308686374914410880
1_34_2012-11-30,308686450161107904
1_34_2012-12-07,308686283993615872
1_34_2012-12-14,308686283993615872
1_34_2012-12-21,308686283993615872
1_34_2012-12-28,308686208746918848
1_34_2013-01-04,308688111836028416
1_34_2013-01-11,308688111836028416
1_34_2013-01-18,308688111836028416
1_34_2013-01-25,308688111836028416
1_34_2013-02-01,308687945668536320
1_34_2013-02-08,308687870421839296
1_34_2013-02-15,308687945668536320
1_34_2013-02-22,308687945668536320
1_34_2013-03-01,308687779501044288
1_34_2013-03-08,308687779501044288
1_34_2013-03-15,308687779501044288
1_34_2013-03-22,308687779501044288
1_34_2013-03-29,308687779501044288
1_34_2013-04-05,308687613333552256
1_34_2013-04-12,308687613333552256
1_34_2013-04-19,308687613333552256
1_34_2013-04-26,308687613333552256
1_34_2013-05-03,308687447166060224
1_34_2013-05-10,308687447166060224
1_34_2013-05-17,308687447166060224
1_34_2013-05-24,308687447166060224
1_34_2013-05-31,308687447166060224
1_34_2013-06-07,308687280998568128
1_34_2013-06-14,308687280998568128
1_34_2013-06-21,308687280998568128
1_34_2013-06-28,308687280998568128
1_34_2013-07-05,308687114831076096
1_34_2013-07-12,308687114831076096
1_34_2013-07-19,308687114831076096
1_34_2013-07-26,308687114831076096
1_35_2012-11-02,308689195164390528
1_35_2012-11-09,308689195164390528
1_35_2012-11-16,308689195164390528
1_35_2012-11-23,308689119917693504
1_35_2012-11-30,308689195164390528
1_35_2012-12-07,308689028996898496
1_35_2012-12-14,308689028996898496
1_35_2012-12-21,308689028996898496
1_35_2012-12-28,308688953750201472
1_35_2013-01-04,308690856839311040
1_35_2013-01-11,308690856839311040
1_35_2013-01-18,308690856839311040
1_35_2013-01-25,308690856839311040
1_35_2013-02-01,308690690671818944
1_35_2013-02-08,308690615425121920
1_35_2013-02-15,308690690671818944
